post_id,duration,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers,traffic_source,engagement_rate,content_category,duration_seconds,engagement_total
IG0000221,25:23,Video,92136,1751,3444,8920,1494580,1565253,1339,12,287,External,6.788103903969518,Fashion,1523,106251
IG0000222,25:23,Video,190059,136,4244,5776,1260337,1759702,1546,11,315,Home Feed,11.377778737536241,Comedy,1523,200215
IG0000223,25:23,Video,156819,6314,3931,13986,1149339,1283123,947,25,838,Home Feed,14.110104798994328,Comedy,1523,181050
IG0000224,25:23,Reel,106362,1345,4313,14738,1849145,2234873,951,2,603,Hashtags,5.67182117283622,Travel,1523,126758
IG0000225,25:23,Photo,87679,2931,1901,10807,283104,340186,2036,19,119,Hashtags,30.371032317614482,Technology,1523,103318
IG0000226,25:23,Photo,24966,6993,2265,1862,206913,544578,906,20,685,Reels Feed,6.626415316079607,Photography,1523,36086
IG0000227,25:23,Video,125561,7385,4450,12743,841452,1271558,229,18,912,Reels Feed,11.807483417980148,Food,1523,150139
IG0000228,25:23,Reel,28939,6155,1699,14535,1743810,1890854,1504,12,490,External,2.71454062555861,Technology,1523,51328
IG0000229,25:23,Carousel,5206,4879,4862,9252,1184204,1273213,1735,23,201,Profile,1.9006246401819649,Photography,1523,24199
IG0000230,25:23,Video,17776,9672,3483,4185,1072834,1162430,182,10,257,Explore,3.020913087239662,Comedy,1523,35116
IG0000231,25:23,Photo,140389,1279,1949,14280,78466,156198,1784,29,286,Explore,101.08772199387957,Fitness,1523,157897
IG0000232,25:23,Reel,56228,1232,2460,6731,1768879,2250137,384,15,727,Reels Feed,2.9620863085225477,Fashion,1523,66651
IG0000233,25:23,Reel,189961,6761,3641,2828,755311,969037,795,0,724,Profile,20.968342798056213,Travel,1523,203191
IG0000234,25:23,Carousel,60897,4713,1533,11780,704763,747324,85,4,773,Home Feed,10.560747413437813,Fashion,1523,78923
IG0000235,25:23,Carousel,71870,8847,4244,2301,103912,541006,826,1,766,Hashtags,16.129580817957656,Music,1523,87262
IG0000236,25:23,Photo,102580,5303,4897,10822,1850069,2180392,1138,23,273,Profile,5.668797170417063,Music,1523,123602
IG0000237,25:23,Reel,80145,3104,4499,2903,717840,1116222,937,27,274,Home Feed,8.121233948085596,Technology,1523,90651
IG0000238,25:23,Photo,179827,6380,3471,13410,1535778,1909668,1369,12,193,External,10.634728130753619,Comedy,1523,203088
IG0000239,25:23,Photo,44761,3633,2248,11291,154806,387576,661,24,997,Explore,15.979575618717362,Comedy,1523,61933
IG0000240,25:23,Carousel,77868,9127,529,304,1600694,1828842,262,22,517,Hashtags,4.802383147368663,Food,1523,87828
IG0000241,25:23,Video,12122,6356,4976,13130,1894865,2244309,93,28,671,Profile,1.6300785676125702,Food,1523,36584
IG0000242,25:23,Carousel,70155,2041,296,4378,1771913,2041859,1181,19,710,Reels Feed,3.764706573764398,Food,1523,76870
IG0000243,25:23,Photo,193726,6271,1238,11821,1768189,2217918,5,10,459,Home Feed,9.60612610565404,Fitness,1523,213056
IG0000244,25:23,Carousel,78400,2696,3475,400,680736,1022643,1636,28,719,External,8.308960213877178,Beauty,1523,84971
IG0000245,25:23,Reel,178319,169,2544,3255,1133193,1234191,1197,29,233,Reels Feed,14.931805530910532,Lifestyle,1523,184287
IG0000246,25:23,Video,119398,6020,2494,13687,1910721,2319301,501,27,553,External,6.105244640518846,Beauty,1523,141599
IG0000247,25:23,Photo,184300,57,2382,8361,1844709,2243112,1726,11,622,External,8.697737785719125,Fashion,1523,195100
IG0000248,25:23,Video,119158,5844,3621,11336,1404703,1703281,2102,2,78,Home Feed,8.217023497590827,Beauty,1523,139959
IG0000249,25:23,Reel,115714,7839,2048,10533,56685,392351,557,9,248,External,34.69699325348986,Fitness,1523,136134
IG0000250,25:23,Carousel,164844,4175,310,8264,1218302,1624852,2078,5,456,Explore,10.929795452139642,Fashion,1523,177593
IG0000251,25:23,Photo,109423,5154,3434,14554,1501415,1969250,1256,9,994,Hashtags,6.731750666497398,Beauty,1523,132565
IG0000252,25:23,Reel,7678,9407,2086,1791,911406,967880,135,27,3,Home Feed,2.1657643509525975,Fitness,1523,20962
IG0000253,25:23,Reel,113555,7633,1720,302,1941541,2289380,1137,24,8,Explore,5.381806427941189,Lifestyle,1523,123210
IG0000254,25:23,Video,124148,3857,2062,12036,1615815,2066966,1770,3,797,Home Feed,6.8749558531683626,Beauty,1523,142103
IG0000255,25:23,Video,88778,5076,2847,7880,389259,859243,1397,10,697,Reels Feed,12.171294965452148,Fitness,1523,104581
IG0000256,25:23,Carousel,108946,7023,1141,12308,1366872,1461152,1167,28,346,Profile,8.857257834913822,Food,1523,129418
IG0000257,25:23,Reel,126157,5668,4875,1890,1253368,1340140,2190,6,428,Explore,10.341456862715836,Comedy,1523,138590
IG0000258,25:23,Carousel,77281,6092,2187,2238,1177127,1346670,1913,15,544,Home Feed,6.519637327630377,Food,1523,87798
IG0000259,25:23,Reel,2851,6932,1241,5278,226235,483848,533,10,430,Home Feed,3.369239926588515,Comedy,1523,16302
IG0000260,25:23,Carousel,42089,5239,411,7188,261360,314139,73,17,651,Hashtags,17.484935012844634,Travel,1523,54927
IG0000261,25:23,Carousel,30992,5774,4715,10413,331991,603026,596,4,411,Profile,8.605599095229726,Travel,1523,51894
IG0000262,25:23,Photo,169194,3765,2517,156,234086,262760,1398,18,791,Explore,66.84122393058304,Travel,1523,175632
IG0000263,25:23,Reel,36305,903,951,5653,1293156,1560305,397,16,650,External,2.807912555558048,Lifestyle,1523,43812
IG0000264,25:23,Video,186277,5986,759,13357,81244,368558,1801,25,469,Home Feed,55.996342502401255,Food,1523,206379
IG0000265,25:23,Video,16779,5158,3720,122,50150,305170,1062,23,720,External,8.447422747976537,Comedy,1523,25779
IG0000266,25:23,Photo,110061,8875,1198,2598,1440948,1714477,979,10,683,Reels Feed,7.15856788979963,Fitness,1523,122732
IG0000267,25:23,Video,75012,9572,4635,13833,469884,592586,354,22,569,Hashtags,17.390218466180436,Fashion,1523,103052
IG0000268,25:23,Photo,108114,8125,2933,13494,454278,555351,319,14,904,External,23.8886758104334,Fitness,1523,132666
IG0000269,25:23,Carousel,89416,1998,1283,11729,1771300,2267945,980,29,304,Hashtags,4.604432647176188,Fashion,1523,104426
IG0000270,25:23,Photo,25486,6435,1931,3004,1708799,1860103,2068,29,875,Reels Feed,1.9813956538965851,Music,1523,36856
IG0000271,25:23,Video,20967,5401,76,13663,615603,989514,1739,5,731,Hashtags,4.05320187485978,Fitness,1523,40107
IG0000272,25:23,Video,153695,5629,4631,11681,343892,443900,254,12,293,External,39.56656904708268,Beauty,1523,175636
IG0000273,25:23,Video,78397,4375,1721,5577,1048029,1288390,1727,19,640,Profile,6.990895613905727,Beauty,1523,90070
IG0000274,25:23,Photo,182453,6402,2221,11060,502849,690208,803,24,496,External,29.286244146692013,Technology,1523,202136
IG0000275,25:23,Photo,196452,3299,3782,11202,1069569,1329902,680,6,381,Hashtags,16.146678477060718,Food,1523,214735
IG0000276,25:23,Video,105181,6080,2054,7679,1739899,1797690,204,17,384,External,6.730526397766022,Fashion,1523,120994
IG0000277,25:23,Carousel,23970,5316,4996,9169,1182119,1451576,367,23,274,Profile,2.993367209157495,Fashion,1523,43451
IG0000278,25:23,Photo,150720,4787,2894,4151,1351503,1669640,370,16,604,Hashtags,9.73575141946767,Food,1523,162552
IG0000279,25:23,Carousel,24766,8376,1985,7361,1036861,1233716,1827,19,994,Explore,3.443904431814129,Lifestyle,1523,42488
IG0000280,25:23,Video,126329,4827,3397,14031,1303565,1578322,1177,15,663,Profile,9.414048590845214,Technology,1523,148584
IG0000281,25:23,Reel,198491,9045,3079,2494,867699,1035039,697,2,59,Home Feed,20.589465710953885,Lifestyle,1523,213109
IG0000282,25:23,Carousel,139119,573,4443,847,1435370,1646027,1669,30,28,Home Feed,8.80799646664362,Lifestyle,1523,144982
IG0000283,25:23,Carousel,195680,2628,3024,5782,1017733,1076512,1690,21,228,Reels Feed,19.239358223596206,Lifestyle,1523,207114
IG0000284,25:23,Video,64591,3923,1776,4735,721222,900153,947,26,125,Explore,8.334694213094886,Food,1523,75025
IG0000285,25:23,Reel,108274,5887,2931,8171,856409,1020367,183,13,633,Explore,12.276269224700524,Lifestyle,1523,125263
IG0000286,25:23,Photo,127026,4585,1231,9612,1690053,2161170,714,5,881,Profile,6.591522184742524,Beauty,1523,142454
IG0000287,25:23,Video,24285,8218,1396,8635,1908631,2130735,1787,4,640,Hashtags,1.9962125745341397,Travel,1523,42534
IG0000288,25:23,Video,104828,8777,3526,3112,870145,1298656,1841,6,770,Profile,9.259033955104353,Music,1523,120243
IG0000289,25:23,Photo,24717,3638,4588,7877,875833,993416,1151,15,342,Explore,4.109054011612456,Fashion,1523,40820
IG0000290,25:23,Photo,84605,7887,4352,4202,1920921,2328028,1194,26,634,External,4.340411713261181,Fashion,1523,101046
IG0000291,25:23,Carousel,192090,3381,293,6536,501296,809870,1592,5,643,Reels Feed,24.979317668267747,Music,1523,202300
IG0000292,25:23,Carousel,101642,9700,1040,11432,584880,640194,1239,29,33,Profile,19.340075039753575,Food,1523,123814
IG0000293,25:23,Video,79239,525,2214,11434,1710067,2034288,1528,28,61,Hashtags,4.591876863059705,Fitness,1523,93412
IG0000294,25:23,Carousel,109617,9154,4311,7976,1012217,1308992,2032,12,434,Profile,10.012131472155673,Food,1523,131058
IG0000295,25:23,Photo,17094,3524,2401,2691,1623215,1781193,1248,10,731,Explore,1.4434146103201617,Fashion,1523,25710
IG0000296,25:23,Carousel,8639,2690,4654,10518,1316967,1666286,1715,27,964,Explore,1.5904232526709101,Fashion,1523,26501
IG0000297,25:23,Reel,177363,5050,586,11030,1890659,2264423,1301,28,938,Explore,8.56858457982453,Music,1523,194029
IG0000298,25:23,Reel,198802,2870,2841,2304,995964,1368173,1433,12,64,Reels Feed,15.116290118281825,Lifestyle,1523,206817
IG0000299,25:23,Video,168780,2569,2504,14244,1454264,1462915,914,26,522,Reels Feed,12.85768482789499,Food,1523,188097
IG0000300,25:23,Carousel,102850,6535,4356,11223,1455102,1571155,2019,28,612,Reels Feed,7.953639201733756,Comedy,1523,124964
IG0000301,25:23,Reel,1609,6271,2856,5506,764571,807860,1451,9,843,External,2.0104968682692546,Music,1523,16242
IG0000302,25:23,Carousel,146158,8882,2662,8772,161414,413399,2004,2,475,Hashtags,40.269570076366904,Beauty,1523,166474
IG0000303,25:23,Carousel,46250,7928,464,14290,1391391,1846479,586,19,464,External,3.7331591640089057,Fashion,1523,68932
IG0000304,25:23,Photo,178428,3222,1439,7266,1878490,2368266,1758,28,695,Hashtags,8.037737314980665,Music,1523,190355
IG0000305,25:23,Video,37347,1707,4638,13210,1112571,1387237,2147,28,213,Reels Feed,4.101822543660528,Food,1523,56902
IG0000306,25:23,Photo,175623,4206,742,11549,898859,1365564,1407,11,776,Home Feed,14.068912185734245,Fashion,1523,192120
IG0000307,25:23,Carousel,146162,4312,4622,7181,434271,468513,465,26,3,External,34.63660560112526,Fitness,1523,162277
IG0000308,25:23,Reel,142546,5720,701,6018,1179524,1567014,1747,8,129,Reels Feed,9.890466836926793,Music,1523,154985
IG0000309,25:23,Video,25399,8162,183,7522,384666,542482,1860,29,422,Hashtags,7.606888339152267,Technology,1523,41266
IG0000310,25:23,Carousel,171389,6117,1189,11239,297060,544308,1565,7,130,External,34.89458174415956,Fashion,1523,189934
IG0000311,25:23,Photo,71359,5604,4819,14630,456485,459705,389,18,765,Explore,20.972580241676727,Food,1523,96412
IG0000312,25:23,Reel,27655,4899,2784,11988,1864730,2249642,820,14,80,Home Feed,2.1037125018113993,Travel,1523,47326
IG0000313,25:23,Video,198982,6733,2226,3300,1393210,1803295,1687,7,779,Explore,11.714167676392382,Comedy,1523,211241
IG0000314,25:23,Photo,101256,2175,3887,8229,1895678,1955852,884,23,237,Profile,5.907757846708238,Photography,1523,115547
IG0000315,25:23,Photo,103168,8839,1663,4388,1872435,2021556,404,26,175,Home Feed,5.839956944056954,Lifestyle,1523,118058
IG0000316,25:23,Carousel,7532,6575,3473,11012,1780536,2118533,1487,25,520,Explore,1.3496131521198866,Photography,1523,28592
IG0000317,25:23,Video,29146,9671,1917,7298,806058,1193943,1368,15,168,Profile,4.022972620971018,Food,1523,48032
IG0000318,25:23,Video,68978,8511,1014,14189,46469,413583,1055,19,657,Hashtags,22.411946332416953,Beauty,1523,92692
IG0000319,25:23,Reel,176117,9859,4272,2576,130035,431292,990,11,493,Hashtags,44.708457379223354,Beauty,1523,192824
IG0000320,25:23,Photo,11922,5551,1469,7692,550818,1019850,923,19,69,Hashtags,2.6115605236064128,Travel,1523,26634
IG0000321,25:23,Carousel,125527,2243,3127,4296,1900731,2238773,409,10,922,Reels Feed,6.038709596729994,Lifestyle,1523,135193
IG0000322,25:23,Carousel,84762,1114,4359,6419,459820,702443,1219,9,869,Profile,13.759692957293332,Technology,1523,96654
IG0000323,25:23,Photo,9580,9612,3493,6866,1489202,1798058,77,28,672,Hashtags,1.6434953711170608,Travel,1523,29551
IG0000324,25:23,Reel,17236,5829,388,1779,573761,896669,302,9,207,Home Feed,2.8139703725678036,Photography,1523,25232
IG0000325,25:23,Reel,53613,9391,2069,14213,1576307,1908102,1460,10,398,Explore,4.155228598890416,Travel,1523,79286
IG0000326,25:23,Video,31934,1451,2991,6249,796298,1269456,2181,9,619,Reels Feed,3.357737487553724,Photography,1523,42625
IG0000327,25:23,Photo,71110,9241,3911,10315,1314032,1478477,1990,15,0,Hashtags,6.396920614930093,Fashion,1523,94577
IG0000328,25:23,Carousel,45970,3629,3217,4483,1993468,2405366,579,21,329,Profile,2.3821322825715505,Beauty,1523,57299
IG0000329,25:23,Reel,197326,7859,2779,1578,1047096,1223881,2071,2,487,Home Feed,17.121108996708013,Fashion,1523,209542
IG0000330,25:23,Video,63396,2088,866,13191,458953,861439,451,3,694,Home Feed,9.233503474999392,Comedy,1523,79541
IG0000331,25:23,Reel,65654,6169,3262,2266,129090,551222,980,30,884,Hashtags,14.032640206668093,Lifestyle,1523,77351
IG0000332,25:23,Video,68336,6835,1312,5908,1889165,2013175,1270,23,687,Reels Feed,4.09259006296025,Technology,1523,82391
IG0000333,25:23,Video,30630,4290,4552,9345,1117197,1575753,2090,24,394,External,3.0980109192240155,Photography,1523,48817
IG0000334,25:23,Reel,27103,2680,7,11856,976457,1214697,1530,22,276,Home Feed,3.4285093319568585,Technology,1523,41646
IG0000335,25:23,Video,182806,2521,2023,1196,17833,215721,191,23,724,Home Feed,87.40270998187474,Photography,1523,188546
IG0000336,25:23,Video,41977,1458,1391,14280,265281,574110,2166,1,158,Profile,10.29523958823222,Food,1523,59106
IG0000337,25:23,Carousel,168286,9481,4750,9448,1809085,2086211,2,14,199,External,9.20161000013901,Travel,1523,191965
IG0000338,25:23,Photo,120634,3331,2199,4768,436180,830084,669,5,202,Home Feed,15.773343420665862,Comedy,1523,130932
IG0000339,25:23,Video,24514,9373,1555,14422,3507,490403,2136,18,235,Home Feed,10.16796389907892,Beauty,1523,49864
IG0000340,25:23,Reel,155185,8396,3234,2741,991992,1141635,2072,2,269,Explore,14.852032392139344,Photography,1523,169556
IG0000341,25:23,Photo,63095,2046,298,2101,1466110,1729461,1415,14,698,Explore,3.905262969214108,Technology,1523,67540
IG0000342,25:23,Reel,26344,4145,1451,1381,1917559,2042673,1343,16,545,Home Feed,1.631244942288854,Comedy,1523,33321
IG0000343,25:23,Video,160740,1419,586,7069,1812547,2167161,1338,9,179,Hashtags,7.835781467089893,Fitness,1523,169814
IG0000344,25:23,Reel,163912,3111,918,6557,508322,742511,193,9,540,Hashtags,23.501065977473733,Fitness,1523,174498
IG0000345,25:23,Video,110047,9992,405,7173,356376,576734,409,29,266,Reels Feed,22.12753192979779,Fashion,1523,127617
IG0000346,25:23,Carousel,123916,2104,1376,5479,1334038,1791456,1683,18,497,Home Feed,7.417151188753729,Beauty,1523,132875
IG0000347,25:23,Video,39902,8206,4814,1310,1680672,1795664,1811,25,551,Reels Feed,3.0201641287011376,Food,1523,54232
IG0000348,25:23,Photo,46591,7395,630,11075,1947925,2130819,2126,13,802,Reels Feed,3.0828991106236616,Technology,1523,65691
IG0000349,25:23,Carousel,3332,5321,3182,13960,1634070,1755861,343,13,508,Home Feed,1.469079841741459,Travel,1523,25795
IG0000350,25:23,Reel,7180,70,177,861,1140406,1375152,1059,11,298,Home Feed,0.6026970109486078,Travel,1523,8288
IG0000351,25:23,Photo,28781,7766,1869,9217,334687,603178,291,16,968,Profile,7.897005527389925,Technology,1523,47633
IG0000352,25:23,Reel,79511,6656,4865,14474,1261935,1574463,756,9,173,Profile,6.701078399428885,Lifestyle,1523,105506
IG0000353,25:23,Photo,10706,2212,1523,6852,1511476,1597807,496,8,726,Profile,1.3326390483957073,Food,1523,21293
IG0000354,25:23,Reel,160236,342,2635,319,251615,639157,999,22,386,Hashtags,25.585576000888672,Comedy,1523,163532
IG0000355,25:23,Video,136679,8906,2584,10497,1504365,1981802,297,10,590,Profile,8.006147940107034,Photography,1523,158666
IG0000356,25:23,Photo,41270,6884,2650,8806,1215387,1223478,1881,17,369,External,4.8721758789287595,Lifestyle,1523,59610
IG0000357,25:23,Video,6934,2295,1861,5771,1352538,1549191,92,13,422,Home Feed,1.088374512890922,Photography,1523,16861
IG0000358,25:23,Carousel,60006,1850,2962,4108,1548657,1846690,507,0,498,Hashtags,3.7324077132599407,Photography,1523,68926
IG0000359,25:23,Carousel,30106,7577,1446,8424,527751,917057,233,12,180,Hashtags,5.1853919658211,Lifestyle,1523,47553
IG0000360,25:23,Carousel,138617,9670,883,12016,1924296,1989815,1526,24,832,Explore,8.10055206137254,Fashion,1523,161186
IG0000361,25:23,Video,196587,5619,938,953,399238,723140,618,15,877,Hashtags,28.22371878197859,Fitness,1523,204097
IG0000362,25:23,Video,187182,9372,3533,13245,1760326,1969126,1549,13,425,Home Feed,10.83384201925118,Photography,1523,213332
IG0000363,25:23,Video,18536,3191,362,6502,1619507,2087538,1558,13,358,Profile,1.3696038108048811,Lifestyle,1523,28591
IG0000364,25:23,Photo,117436,8831,2761,8787,1728147,2091502,1050,10,841,External,6.5892836822532335,Lifestyle,1523,137815
IG0000365,25:23,Video,94654,787,2925,3860,1579587,1975427,1949,30,733,Hashtags,5.17488117758844,Music,1523,102226
IG0000366,25:23,Reel,88490,4741,3202,12013,1313678,1614439,1300,18,790,External,6.717255963216943,Fashion,1523,108446
IG0000367,25:23,Carousel,104684,6139,1863,6193,1186895,1274447,2065,27,748,Hashtags,9.327888880432061,Beauty,1523,118879
IG0000368,25:23,Video,59765,2061,2702,8934,967392,1233746,317,12,611,Profile,5.954386072984229,Music,1523,73462
IG0000369,25:23,Carousel,115927,5140,757,8867,1435455,1478388,1979,21,977,External,8.840101515975508,Music,1523,130691
IG0000370,25:23,Carousel,60073,2709,355,8942,1832533,2279656,1969,22,608,External,3.1618366981684956,Technology,1523,72079
IG0000371,25:23,Photo,121589,3994,243,270,174596,470224,2043,7,79,Hashtags,26.816155704515293,Fitness,1523,126096
IG0000372,25:23,Carousel,100483,5771,1493,3728,51930,368071,1811,20,867,Reels Feed,30.286276289085528,Lifestyle,1523,111475
IG0000373,25:23,Carousel,34311,42,1935,3233,798178,1003162,81,10,30,Reels Feed,3.9396428493104803,Fitness,1523,39521
IG0000374,25:23,Video,128433,59,1883,13958,463214,799018,436,22,840,Reels Feed,18.063798312428506,Food,1523,144333
IG0000375,25:23,Photo,170382,7393,532,16,201259,590387,2157,17,961,Profile,30.20442523294043,Technology,1523,178323
IG0000376,25:23,Reel,170631,3543,4791,7133,75903,427998,2113,1,447,Reels Feed,43.481044303945346,Beauty,1523,186098
IG0000377,25:23,Photo,69744,2135,4512,13514,884313,1001894,929,21,300,Explore,8.973504183077253,Fitness,1523,89905
IG0000378,25:23,Video,29720,3001,860,2327,307432,524122,2120,7,817,External,6.851076657724728,Travel,1523,35908
IG0000379,25:23,Photo,185097,4946,3443,6068,586852,695753,1559,10,827,Explore,28.681730441694107,Photography,1523,199554
