post_id,upload_date,media_type,likes,comments,shares,saves,reach,impressions,caption_length,hashtags_count,followers_gained,traffic_source,engagement_rate,content_category
IG0000254,25:23.0,Video,124148,3857,2062,12036,1615815,2066966,1770,3,797,Home Feed,6.87,Beauty
IG0000255,25:23.0,Video,88778,5076,2847,7880,389259,859243,1397,10,697,Reels Feed,12.17,Fitness
IG0000256,25:23.0,Carousel,108946,7023,1141,12308,1366872,1461152,1167,28,346,Profile,8.86,Food
IG0000257,25:23.0,Reel,126157,5668,4875,1890,1253368,1340140,2190,6,428,Explore,10.34,Comedy
IG0000258,25:23.0,Carousel,77281,6092,2187,2238,1177127,1346670,1913,15,544,Home Feed,6.52,Food
IG0000259,25:23.0,Reel,2851,6932,1241,5278,226235,483848,533,10,430,Home Feed,3.37,Comedy
IG0000260,25:23.0,Carousel,42089,5239,411,7188,261360,314139,73,17,651,Hashtags,17.48,Travel
IG0000261,25:23.0,Carousel,30992,5774,4715,10413,331991,603026,596,4,411,Profile,8.61,Travel
IG0000262,25:23.0,Photo,169194,3765,2517,156,234086,262760,1398,18,791,Explore,66.84,Travel
IG0000263,25:23.0,Reel,36305,903,951,5653,1293156,1560305,397,16,650,External,2.81,Lifestyle
IG0000264,25:23.0,Video,186277,5986,759,13357,81244,368558,1801,25,469,Home Feed,56,Food
IG0000265,25:23.0,Video,16779,5158,3720,122,50150,305170,1062,23,720,External,8.45,Comedy
IG0000266,25:23.0,Photo,110061,8875,1198,2598,1440948,1714477,979,10,683,Reels Feed,7.16,Fitness
IG0000267,25:23.0,Video,75012,9572,4635,13833,469884,592586,354,22,569,Hashtags,17.39,Fashion
IG0000268,25:23.0,Photo,108114,8125,2933,13494,454278,555351,319,14,904,External,23.89,Fitness
IG0000269,25:23.0,Carousel,89416,1998,1283,11729,1771300,2267945,980,29,304,Hashtags,4.6,Fashion
IG0000270,25:23.0,Photo,25486,6435,1931,3004,1708799,1860103,2068,29,875,Reels Feed,1.98,Music
IG0000271,25:23.0,Video,20967,5401,76,13663,615603,989514,1739,5,731,Hashtags,4.05,Fitness
IG0000272,25:23.0,Video,153695,5629,4631,11681,343892,443900,254,12,293,External,39.57,Beauty
IG0000273,25:23.0,Video,78397,4375,1721,5577,1048029,1288390,1727,19,640,Profile,6.99,Beauty
IG0000274,25:23.0,Photo,182453,6402,2221,11060,502849,690208,803,24,496,External,29.29,Technology
IG0000275,25:23.0,Photo,196452,3299,3782,11202,1069569,1329902,680,6,381,Hashtags,16.15,Food
IG0000276,25:23.0,Video,105181,6080,2054,7679,1739899,1797690,204,17,384,External,6.73,Fashion
IG0000277,25:23.0,Carousel,23970,5316,4996,9169,1182119,1451576,367,23,274,Profile,2.99,Fashion
IG0000278,25:23.0,Photo,150720,4787,2894,4151,1351503,1669640,370,16,604,Hashtags,9.74,Food
IG0000279,25:23.0,Carousel,24766,8376,1985,7361,1036861,1233716,1827,19,994,Explore,3.44,Lifestyle
IG0000280,25:23.0,Video,126329,4827,3397,14031,1303565,1578322,1177,15,663,Profile,9.41,Technology
IG0000281,25:23.0,Reel,198491,9045,3079,2494,867699,1035039,697,2,59,Home Feed,20.59,Lifestyle
IG0000282,25:23.0,Carousel,139119,573,4443,847,1435370,1646027,1669,30,28,Home Feed,8.81,Lifestyle
IG0000283,25:23.0,Carousel,195680,2628,3024,5782,1017733,1076512,1690,21,228,Reels Feed,19.24,Lifestyle
IG0000284,25:23.0,Video,64591,3923,1776,4735,721222,900153,947,26,125,Explore,8.33,Food
IG0000285,25:23.0,Reel,108274,5887,2931,8171,856409,1020367,183,13,633,Explore,12.28,Lifestyle
IG0000286,25:23.0,Photo,127026,4585,1231,9612,1690053,2161170,714,5,881,Profile,6.59,Beauty
IG0000287,25:23.0,Video,24285,8218,1396,8635,1908631,2130735,1787,4,640,Hashtags,2,Travel
IG0000288,25:23.0,Video,104828,8777,3526,3112,870145,1298656,1841,6,770,Profile,9.26,Music
IG0000289,25:23.0,Photo,24717,3638,4588,7877,875833,993416,1151,15,342,Explore,4.11,Fashion
IG0000290,25:23.0,Photo,84605,7887,4352,4202,1920921,2328028,1194,26,634,External,4.34,Fashion
IG0000291,25:23.0,Carousel,192090,3381,293,6536,501296,809870,1592,5,643,Reels Feed,24.98,Music
IG0000292,25:23.0,Carousel,101642,9700,1040,11432,584880,640194,1239,29,33,Profile,19.34,Food
IG0000293,25:23.0,Video,79239,525,2214,11434,1710067,2034288,1528,28,61,Hashtags,4.59,Fitness
IG0000294,25:23.0,Carousel,109617,9154,4311,7976,1012217,1308992,2032,12,434,Profile,10.01,Food
IG0000295,25:23.0,Photo,17094,3524,2401,2691,1623215,1781193,1248,10,731,Explore,1.44,Fashion
IG0000296,25:23.0,Carousel,8639,2690,4654,10518,1316967,1666286,1715,27,964,Explore,1.59,Fashion
IG0000297,25:23.0,Reel,177363,5050,586,11030,1890659,2264423,1301,28,938,Explore,8.57,Music
IG0000298,25:23.0,Reel,198802,2870,2841,2304,995964,1368173,1433,12,64,Reels Feed,15.12,Lifestyle
IG0000299,25:23.0,Video,168780,2569,2504,14244,1454264,1462915,914,26,522,Reels Feed,12.86,Food
IG0000300,25:23.0,Carousel,102850,6535,4356,11223,1455102,1571155,2019,28,612,Reels Feed,7.95,Comedy
IG0000301,25:23.0,Reel,1609,6271,2856,5506,764571,807860,1451,9,843,External,2.01,Music
IG0000302,25:23.0,Carousel,146158,8882,2662,8772,161414,413399,2004,2,475,Hashtags,40.27,Beauty
IG0000303,25:23.0,Carousel,46250,7928,464,14290,1391391,1846479,586,19,464,External,3.73,Fashion
IG0000304,25:23.0,Photo,178428,3222,1439,7266,1878490,2368266,1758,28,695,Hashtags,8.04,Music
IG0000305,25:23.0,Video,37347,1707,4638,13210,1112571,1387237,2147,28,213,Reels Feed,4.1,Food
IG0000306,25:23.0,Photo,175623,4206,742,11549,898859,1365564,1407,11,776,Home Feed,14.07,Fashion
IG0000307,25:23.0,Carousel,146162,4312,4622,7181,434271,468513,465,26,3,External,34.64,Fitness
IG0000308,25:23.0,Reel,142546,5720,701,6018,1179524,1567014,1747,8,129,Reels Feed,9.89,Music
IG0000309,25:23.0,Video,25399,8162,183,7522,384666,542482,1860,29,422,Hashtags,7.61,Technology
IG0000310,25:23.0,Carousel,171389,6117,1189,11239,297060,544308,1565,7,130,External,34.89,Fashion
IG0000311,25:23.0,Photo,71359,5604,4819,14630,456485,459705,389,18,765,Explore,20.97,Food
IG0000312,25:23.0,Reel,27655,4899,2784,11988,1864730,2249642,820,14,80,Home Feed,2.1,Travel
IG0000313,25:23.0,Video,198982,6733,2226,3300,1393210,1803295,1687,7,779,Explore,11.71,Comedy
IG0000314,25:23.0,Photo,101256,2175,3887,8229,1895678,1955852,884,23,237,Profile,5.91,Photography
IG0000315,25:23.0,Photo,103168,8839,1663,4388,1872435,2021556,404,26,175,Home Feed,5.84,Lifestyle
IG0000316,25:23.0,Carousel,7532,6575,3473,11012,1780536,2118533,1487,25,520,Explore,1.35,Photography
IG0000317,25:23.0,Video,29146,9671,1917,7298,806058,1193943,1368,15,168,Profile,4.02,Food
IG0000318,25:23.0,Video,68978,8511,1014,14189,46469,413583,1055,19,657,Hashtags,22.41,Beauty
IG0000319,25:23.0,Reel,176117,9859,4272,2576,130035,431292,990,11,493,Hashtags,44.71,Beauty
IG0000320,25:23.0,Photo,11922,5551,1469,7692,550818,1019850,923,19,69,Hashtags,2.61,Travel
IG0000321,25:23.0,Carousel,125527,2243,3127,4296,1900731,2238773,409,10,922,Reels Feed,6.04,Lifestyle
IG0000322,25:23.0,Carousel,84762,1114,4359,6419,459820,702443,1219,9,869,Profile,13.76,Technology
IG0000323,25:23.0,Photo,9580,9612,3493,6866,1489202,1798058,77,28,672,Hashtags,1.64,Travel
IG0000324,25:23.0,Reel,17236,5829,388,1779,573761,896669,302,9,207,Home Feed,2.81,Photography
IG0000325,25:23.0,Reel,53613,9391,2069,14213,1576307,1908102,1460,10,398,Explore,4.16,Travel
IG0000326,25:23.0,Video,31934,1451,2991,6249,796298,1269456,2181,9,619,Reels Feed,3.36,Photography
IG0000327,25:23.0,Photo,71110,9241,3911,10315,1314032,1478477,1990,15,0,Hashtags,6.4,Fashion
IG0000328,25:23.0,Carousel,45970,3629,3217,4483,1993468,2405366,579,21,329,Profile,2.38,Beauty
IG0000329,25:23.0,Reel,197326,7859,2779,1578,1047096,1223881,2071,2,487,Home Feed,17.12,Fashion
IG0000330,25:23.0,Video,63396,2088,866,13191,458953,861439,451,3,694,Home Feed,9.23,Comedy
IG0000331,25:23.0,Reel,65654,6169,3262,2266,129090,551222,980,30,884,Hashtags,14.03,Lifestyle
IG0000332,25:23.0,Video,68336,6835,1312,5908,1889165,2013175,1270,23,687,Reels Feed,4.09,Technology
IG0000333,25:23.0,Video,30630,4290,4552,9345,1117197,1575753,2090,24,394,External,3.1,Photography
IG0000334,25:23.0,Reel,27103,2680,7,11856,976457,1214697,1530,22,276,Home Feed,3.43,Technology
IG0000335,25:23.0,Video,182806,2521,2023,1196,17833,215721,191,23,724,Home Feed,87.4,Photography
IG0000336,25:23.0,Video,41977,1458,1391,14280,265281,574110,2166,1,158,Profile,10.3,Food
IG0000337,25:23.0,Carousel,168286,9481,4750,9448,1809085,2086211,2,14,199,External,9.2,Travel
IG0000338,25:23.0,Photo,120634,3331,2199,4768,436180,830084,669,5,202,Home Feed,15.77,Comedy
IG0000339,25:23.0,Video,24514,9373,1555,14422,3507,490403,2136,18,235,Home Feed,10.17,Beauty
IG0000340,25:23.0,Reel,155185,8396,3234,2741,991992,1141635,2072,2,269,Explore,14.85,Photography
IG0000341,25:23.0,Photo,63095,2046,298,2101,1466110,1729461,1415,14,698,Explore,3.91,Technology
IG0000342,25:23.0,Reel,26344,4145,1451,1381,1917559,2042673,1343,16,545,Home Feed,1.63,Comedy
IG0000343,25:23.0,Video,160740,1419,586,7069,1812547,2167161,1338,9,179,Hashtags,7.84,Fitness
IG0000344,25:23.0,Reel,163912,3111,918,6557,508322,742511,193,9,540,Hashtags,23.5,Fitness
IG0000345,25:23.0,Video,110047,9992,405,7173,356376,576734,409,29,266,Reels Feed,22.13,Fashion
IG0000346,25:23.0,Carousel,123916,2104,1376,5479,1334038,1791456,1683,18,497,Home Feed,7.42,Beauty
IG0000347,25:23.0,Video,39902,8206,4814,1310,1680672,1795664,1811,25,551,Reels Feed,3.02,Food
IG0000348,25:23.0,Photo,46591,7395,630,11075,1947925,2130819,2126,13,802,Reels Feed,3.08,Technology
IG0000349,25:23.0,Carousel,3332,5321,3182,13960,1634070,1755861,343,13,508,Home Feed,1.47,Travel
IG0000350,25:23.0,Reel,7180,70,177,861,1140406,1375152,1059,11,298,Home Feed,0.6,Travel
IG0000351,25:23.0,Photo,28781,7766,1869,9217,334687,603178,291,16,968,Profile,7.9,Technology
IG0000352,25:23.0,Reel,79511,6656,4865,14474,1261935,1574463,756,9,173,Profile,6.7,Lifestyle
IG0000353,25:23.0,Photo,10706,2212,1523,6852,1511476,1597807,496,8,726,Profile,1.33,Food
IG0000354,25:23.0,Reel,160236,342,2635,319,251615,639157,999,22,386,Hashtags,25.59,Comedy
IG0000355,25:23.0,Video,136679,8906,2584,10497,1504365,1981802,297,10,590,Profile,8.01,Photography
IG0000356,25:23.0,Photo,41270,6884,2650,8806,1215387,1223478,1881,17,369,External,4.87,Lifestyle
IG0000357,25:23.0,Video,6934,2295,1861,5771,1352538,1549191,92,13,422,Home Feed,1.09,Photography
IG0000358,25:23.0,Carousel,60006,1850,2962,4108,1548657,1846690,507,0,498,Hashtags,3.73,Photography
IG0000359,25:23.0,Carousel,30106,7577,1446,8424,527751,917057,233,12,180,Hashtags,5.19,Lifestyle
IG0000360,25:23.0,Carousel,138617,9670,883,12016,1924296,1989815,1526,24,832,Explore,8.1,Fashion
IG0000361,25:23.0,Video,196587,5619,938,953,399238,723140,618,15,877,Hashtags,28.22,Fitness
IG0000362,25:23.0,Video,187182,9372,3533,13245,1760326,1969126,1549,13,425,Home Feed,10.83,Photography
IG0000363,25:23.0,Video,18536,3191,362,6502,1619507,2087538,1558,13,358,Profile,1.37,Lifestyle
IG0000364,25:23.0,Photo,117436,8831,2761,8787,1728147,2091502,1050,10,841,External,6.59,Lifestyle
IG0000365,25:23.0,Video,94654,787,2925,3860,1579587,1975427,1949,30,733,Hashtags,5.17,Music
IG0000366,25:23.0,Reel,88490,4741,3202,12013,1313678,1614439,1300,18,790,External,6.72,Fashion
IG0000367,25:23.0,Carousel,104684,6139,1863,6193,1186895,1274447,2065,27,748,Hashtags,9.33,Beauty
IG0000368,25:23.0,Video,59765,2061,2702,8934,967392,1233746,317,12,611,Profile,5.95,Music
IG0000369,25:23.0,Carousel,115927,5140,757,8867,1435455,1478388,1979,21,977,External,8.84,Music
IG0000370,25:23.0,Carousel,60073,2709,355,8942,1832533,2279656,1969,22,608,External,3.16,Technology
IG0000371,25:23.0,Photo,121589,3994,243,270,174596,470224,2043,7,79,Hashtags,26.82,Fitness
IG0000372,25:23.0,Carousel,100483,5771,1493,3728,51930,368071,1811,20,867,Reels Feed,30.29,Lifestyle
IG0000373,25:23.0,Carousel,34311,42,1935,3233,798178,1003162,81,10,30,Reels Feed,3.94,Fitness
IG0000374,25:23.0,Video,128433,59,1883,13958,463214,799018,436,22,840,Reels Feed,18.06,Food
IG0000375,25:23.0,Photo,170382,7393,532,16,201259,590387,2157,17,961,Profile,30.2,Technology
IG0000376,25:23.0,Reel,170631,3543,4791,7133,75903,427998,2113,1,447,Reels Feed,43.48,Beauty
IG0000377,25:23.0,Photo,69744,2135,4512,13514,884313,1001894,929,21,300,Explore,8.97,Fitness
IG0000378,25:23.0,Video,29720,3001,860,2327,307432,524122,2120,7,817,External,6.85,Travel
IG0000379,25:23.0,Photo,185097,4946,3443,6068,586852,695753,1559,10,827,Explore,28.68,Photography
IG0000380,25:23.0,Carousel,116401,7781,2390,7222,856336,1161700,1816,13,726,Reels Feed,11.52,Food
IG0000381,25:23.0,Video,2311,8570,1627,10230,1008971,1486451,1138,10,772,Profile,1.53,Fashion
IG0000382,25:23.0,Photo,68817,2937,4310,4791,1473326,1756717,1633,8,510,Profile,4.6,Beauty
IG0000383,25:23.0,Carousel,14480,3961,4444,1759,1783899,2255239,331,22,820,Hashtags,1.09,Food
IG0000384,25:23.0,Reel,37450,9721,4824,14542,890594,1219127,1749,14,859,Hashtags,5.46,Photography
IG0000385,25:23.0,Photo,64107,1868,606,7619,565934,700960,530,4,974,External,10.59,Technology
IG0000386,25:23.0,Reel,106474,9794,2886,10229,995689,1145867,902,1,408,Hashtags,11.29,Photography
IG0000387,25:23.0,Video,182335,4661,4796,11071,1448527,1494155,1886,15,362,Explore,13.58,Music
IG0000388,25:23.0,Reel,63047,1211,1842,7482,1472426,1910408,165,5,821,Home Feed,3.85,Photography
IG0000389,25:23.0,Reel,180234,650,390,14580,456462,864782,1208,4,328,Home Feed,22.65,Music
IG0000390,25:23.0,Video,104154,1241,4332,4584,1326936,1576925,1979,20,560,Hashtags,7.25,Technology
IG0000391,25:23.0,Reel,101706,5362,2825,6536,1146665,1606714,1736,19,493,Profile,7.25,Comedy
IG0000392,25:23.0,Carousel,42232,9502,1202,3637,1375827,1828612,863,27,464,Hashtags,3.09,Music
IG0000393,25:23.0,Carousel,134879,1763,3219,770,500017,936810,960,15,231,External,15.01,Fashion
IG0000394,25:23.0,Reel,83724,9958,4666,1163,137009,299807,331,6,238,Hashtags,33.19,Photography
IG0000395,25:23.0,Carousel,14674,939,1739,6165,349915,843024,1725,1,457,External,2.79,Photography
IG0000396,25:23.0,Video,168610,7272,1158,10077,363051,409684,62,23,854,Hashtags,45.67,Fashion
IG0000397,25:23.0,Carousel,65367,5009,159,8147,773649,1267859,1264,17,260,Reels Feed,6.21,Travel
IG0000398,25:23.0,Reel,180434,5947,3486,1480,574170,1073315,1301,21,210,Hashtags,17.83,Lifestyle
IG0000399,25:23.0,Reel,39202,9891,185,757,300121,348572,642,1,327,Explore,14.35,Comedy
IG0000400,25:23.0,Photo,166298,8357,1303,12901,1824301,2100958,810,11,160,Hashtags,8.99,Beauty
IG0000401,25:23.0,Reel,19459,7750,3684,7603,738519,971979,1225,11,299,Home Feed,3.96,Music
IG0000402,25:23.0,Video,18110,5350,1185,11312,50584,186959,743,12,546,Reels Feed,19.23,Fashion
IG0000403,25:23.0,Photo,197989,1054,4526,14976,219458,422592,78,6,227,Profile,51.72,Technology
IG0000404,25:23.0,Photo,85658,672,1826,8685,65379,375676,1479,2,22,Explore,25.78,Music
IG0000405,25:23.0,Video,174222,4917,2588,10478,1908474,2272426,1333,6,949,Home Feed,8.46,Lifestyle
IG0000406,25:23.0,Carousel,138447,6595,994,1752,373566,389946,73,22,55,Home Feed,37.9,Technology
IG0000407,25:23.0,Video,10289,5394,1946,7742,1988589,2116652,1429,5,518,Profile,1.2,Food
IG0000408,25:23.0,Carousel,31936,6875,3823,7629,1804584,2086953,2170,20,128,Reels Feed,2.41,Photography
IG0000409,25:23.0,Video,107962,4523,1704,7007,1946296,2206101,1591,4,885,Profile,5.49,Food
IG0000410,25:23.0,Video,43352,4591,3965,8828,182326,297625,1085,28,680,Explore,20.41,Music
IG0000411,25:23.0,Reel,197669,6850,3214,12944,1626876,1686552,1653,17,827,External,13.08,Lifestyle
IG0000412,25:23.0,Video,14473,1622,2921,14576,1330971,1655706,439,7,696,Hashtags,2.03,Comedy
IG0000413,25:23.0,Carousel,189422,8459,4468,13037,1350190,1589722,614,30,490,Reels Feed,13.55,Music
IG0000414,25:23.0,Carousel,121136,9958,1441,5613,41011,279353,1125,27,143,Home Feed,49.45,Fashion
IG0000415,25:23.0,Reel,135581,662,2618,13885,682439,893095,716,7,466,Reels Feed,17.1,Fitness
IG0000416,25:23.0,Video,7936,8252,3941,9749,1534935,1877309,778,6,548,Home Feed,1.59,Music
IG0000417,25:23.0,Photo,54101,5703,4673,9429,660820,970190,1845,22,933,Home Feed,7.62,Photography
IG0000418,25:23.0,Video,36886,3023,2092,9945,952854,1310625,454,23,507,Reels Feed,3.96,Photography
IG0000419,25:23.0,Carousel,173291,7412,3638,10329,1968186,2247718,727,17,755,Hashtags,8.66,Music
IG0000420,25:23.0,Video,88664,1728,2048,9616,337010,656894,2021,7,176,Profile,15.54,Technology
IG0000421,25:23.0,Photo,75603,5967,823,11146,868615,902103,1757,2,646,Profile,10.37,Fitness
IG0000422,25:23.0,Video,11406,8057,1957,579,80019,205912,742,24,35,Explore,10.68,Fashion
IG0000423,25:23.0,Video,65169,4596,2972,12375,470188,498956,66,27,388,Hashtags,17.06,Music
IG0000424,25:23.0,Carousel,1246,9364,3163,13327,1042388,1077088,894,3,334,Explore,2.52,Technology
IG0000425,25:23.0,Carousel,132193,1395,838,2569,1796389,1875063,836,20,861,Home Feed,7.31,Photography
IG0000426,25:23.0,Video,177316,8764,3353,1038,1659683,1770570,1094,19,838,Home Feed,10.76,Photography
IG0000427,25:23.0,Carousel,79375,9738,2220,14871,313242,595283,225,21,112,Explore,17.84,Lifestyle
IG0000428,25:23.0,Photo,138257,787,3529,7295,500937,878119,885,22,676,Home Feed,17.07,Music
IG0000429,25:23.0,Video,177400,1887,1191,14448,1530913,1904207,369,16,267,Profile,10.24,Fitness
IG0000430,25:23.0,Reel,98529,7746,3470,1595,1836210,2210195,335,2,119,Hashtags,5.04,Travel
IG0000431,25:23.0,Carousel,12588,8451,411,10476,1458667,1749829,1932,29,786,Hashtags,1.82,Fitness
IG0000432,25:23.0,Photo,45916,5036,2082,11362,284400,589931,93,15,839,Explore,10.92,Photography
IG0000433,25:23.0,Carousel,189228,5857,1380,14868,1510559,1843472,669,0,338,Home Feed,11.46,Photography
IG0000434,25:23.0,Photo,81753,4829,1364,7517,1118733,1131540,299,13,499,Reels Feed,8.44,Food
IG0000435,25:23.0,Reel,161770,641,3199,901,341325,646132,481,2,341,Hashtags,25.77,Photography
IG0000436,25:23.0,Reel,66535,9698,1763,7027,1524853,1635316,1972,21,65,Profile,5.2,Fashion
IG0000437,25:23.0,Reel,146739,3043,1199,9122,938114,1097651,1107,16,186,Profile,14.59,Beauty
IG0000438,25:23.0,Photo,167744,3039,992,1436,1991453,2086276,1376,4,253,Reels Feed,8.3,Music
IG0000439,25:23.0,Carousel,133680,1328,1940,9336,1974461,2117283,1373,3,6,Profile,6.91,Fitness
IG0000440,25:23.0,Reel,99718,8279,2667,1980,1740937,1889180,358,6,82,Profile,5.96,Beauty
IG0000441,25:23.0,Carousel,82328,180,3261,11572,1870175,2271242,1610,23,362,Explore,4.29,Technology
IG0000442,25:23.0,Photo,84146,2424,4334,7992,1405396,1512962,1592,2,788,Home Feed,6.54,Travel
IG0000443,25:23.0,Video,1673,8266,2553,9751,1541776,1687185,1286,16,158,Home Feed,1.32,Fashion
IG0000444,25:23.0,Carousel,48487,2736,3647,3082,214450,511820,1059,25,606,Hashtags,11.32,Fitness
IG0000445,25:23.0,Photo,105175,8607,912,477,501918,542206,1686,30,607,Reels Feed,21.24,Beauty
IG0000446,25:23.0,Video,136909,1305,1299,2709,448034,830267,1687,1,18,Profile,17.13,Travel
IG0000447,25:23.0,Video,11587,8319,949,14573,1700053,1969980,1415,25,877,Explore,1.8,Food
IG0000448,25:23.0,Carousel,62228,9460,728,11703,1730198,2205625,879,11,900,External,3.81,Fashion
IG0000449,25:23.0,Reel,121076,6407,3842,9921,210321,461341,20,4,35,Home Feed,30.62,Fashion
IG0000450,25:23.0,Carousel,106493,1794,4385,10782,335428,684593,663,4,94,Home Feed,18.03,Food
IG0000451,25:23.0,Photo,151444,4866,4526,14290,1164692,1292086,1119,15,847,Hashtags,13.55,Music
IG0000452,25:23.0,Photo,108676,3133,3874,8924,1979125,2419625,720,27,331,Explore,5.15,Food
IG0000453,25:23.0,Carousel,194553,8676,4057,9979,1408134,1661032,472,20,919,Explore,13.08,Fashion
IG0000454,25:23.0,Video,65438,6545,4644,14858,437053,449149,1835,8,593,Profile,20.37,Fashion
IG0000455,25:23.0,Carousel,111558,9447,1110,9991,1350217,1557260,98,20,719,Home Feed,8.48,Beauty
IG0000456,25:23.0,Photo,28701,5403,3599,10625,1040012,1351447,1840,16,923,External,3.58,Photography
IG0000457,25:23.0,Carousel,136371,1511,4167,568,353101,603100,1918,29,509,External,23.65,Travel
IG0000458,25:23.0,Carousel,42814,436,94,6838,1213504,1503360,924,26,505,Reels Feed,3.34,Food
IG0000459,25:23.0,Reel,21622,8311,1296,7259,1453020,1905972,1399,8,868,Home Feed,2.02,Travel
IG0000460,25:23.0,Photo,108373,8694,267,4680,1443196,1893168,2140,13,430,Home Feed,6.44,Food
IG0000461,25:23.0,Photo,103158,4857,827,6580,527270,591482,1870,12,60,Reels Feed,19.51,Technology
IG0000462,25:23.0,Carousel,173442,9369,829,3520,1986601,2121309,1312,19,119,External,8.82,Fashion
IG0000463,25:23.0,Reel,73236,1342,3129,7533,313577,701152,204,17,10,Profile,12.16,Photography
IG0000464,25:23.0,Carousel,27527,3701,2630,3400,893505,1217872,312,10,743,Home Feed,3.06,Beauty
IG0000465,25:23.0,Photo,2960,9760,4524,8861,1236235,1329110,452,18,436,Profile,1.96,Photography
IG0000466,25:23.0,Photo,140062,3685,17,3814,28842,275148,1949,23,803,Home Feed,53.64,Photography
IG0000467,25:23.0,Photo,177017,9997,2744,10743,1375647,1483704,0,11,242,Reels Feed,13.51,Photography
IG0000468,25:23.0,Reel,98274,8334,100,4912,571694,965960,1163,18,448,Explore,11.56,Travel
